chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,label
0.26396102,0.9409246,0.1733029,0.020935755,0.06293498,0.096038915,0.39016548,0.11943927,0.19032954,0.47000244,0.13759567,0.045369416,F#m
0.13230793,0.2371079,0.10511371,0.24628143,0.5748511,0.23421392,0.23043147,0.23129798,0.6034853,0.9908858,0.42121196,0.11535742,F#m
0.2210117,0.44981247,0.14076358,0.27850172,0.7658883,0.24902613,0.2272616,0.36677817,0.67367876,0.9507431,0.43998036,0.1678955,F#m
0.17197424,0.5220822,0.19551572,0.13473542,0.5290928,0.29960856,0.32756355,0.23999698,0.42835137,0.9346633,0.52575165,0.15603496,F#m
0.1202084,0.27093306,0.113838926,0.12486892,0.51354986,0.23643911,0.082762085,0.13789801,0.40777,0.94599235,0.5243488,0.12934206,F#m
0.2701662,0.9574449,0.2855744,0.060927484,0.12024378,0.20749502,0.57630086,0.26961347,0.22909375,0.47183853,0.21950682,0.095589645,F#m
0.204489,0.7349919,0.26311076,0.10269159,0.36717266,0.29178604,0.5770198,0.30001593,0.38911912,0.89225227,0.49797392,0.113913134,F#m
0.069449686,0.25462502,0.07229055,0.023578178,0.06740541,0.05726311,0.17284505,0.049830183,0.21113114,0.94508,0.18205225,0.014693242,F#m
0.012375492,0.013111089,0.006336146,0.00773451,0.012334381,0.01537165,0.055167723,0.046302885,0.18123053,0.9846803,0.17639312,0.013281972,F#m
0.012574308,0.030200735,0.008726886,0.0048214323,0.0033124962,0.010789645,0.06003756,0.017546462,0.16552508,1.0,0.16195174,0.00951472,F#m
0.05275806,0.17753653,0.067098975,0.039884754,0.07929899,0.03755232,0.09638419,0.07375112,0.25310576,0.9732808,0.19561534,0.020715944,F#m
0.08722809,0.41788894,0.08568535,0.01949661,0.08523262,0.07588893,0.34583893,0.084747136,0.21006,0.9713578,0.16248082,0.009068375,F#m
0.035801068,0.17425352,0.03007127,0.006953036,0.006356455,0.10799368,0.75432736,0.12724136,0.096248254,0.51861167,0.09287595,0.008153984,F#m
0.001166761,0.0016216413,0.0010450276,0.0006507111,0.0006054318,0.0074850824,0.039777074,0.009156198,0.1707131,1.0,0.16516027,0.0025987453,F#m
0.010982864,0.024486385,0.024702178,0.01508021,0.0070538917,0.026531858,0.15265173,0.0770931,0.18931222,0.9166309,0.15532364,0.007372137,F#m
0.04240085,0.12296234,0.023487827,0.004819474,0.0071747997,0.015119998,0.0777176,0.039855883,0.16628708,0.9533114,0.17728241,0.031942185,F#m
0.7657724,0.2698065,0.014683954,0.019650823,0.12254275,0.80388534,0.262773,0.0938546,0.24650152,0.112805486,0.031167962,0.14800079,Fm
0.4975838,0.12616432,0.019972486,0.08829106,0.17665672,0.7669035,0.18040167,0.1667692,0.8317205,0.1736212,0.011981175,0.09865504,Fm
0.80249554,0.33477136,0.043858085,0.05490401,0.21000397,0.8070112,0.32267466,0.08374069,0.04933885,0.056966923,0.063574396,0.21156774,Fm
0.96046126,0.41502297,0.07747425,0.1556636,0.21297798,0.60780704,0.29211587,0.15914552,0.11483498,0.08784473,0.10559379,0.26769683,Fm
0.83968735,0.20777826,0.015831443,0.056007497,0.18089285,0.68885404,0.13823274,0.16628459,0.471684,0.08909206,0.033702567,0.25657892,Fm
0.74659246,0.2459596,0.028331202,0.05999484,0.19950476,0.8744197,0.29909614,0.11162746,0.22616194,0.13154778,0.056232248,0.17750317,Fm
0.7733255,0.2522913,0.026902879,0.05951654,0.19060518,0.84000397,0.283162,0.09877012,0.21128611,0.12806672,0.053422287,0.17600892,Fm
0.952021,0.3969968,0.048801113,0.10780407,0.21053153,0.54564583,0.22477838,0.083550856,0.057290807,0.065142214,0.097802885,0.26878843,Fm
0.97008663,0.43886554,0.15918323,0.3708101,0.2816123,0.36514425,0.29986686,0.30135152,0.26259112,0.19379453,0.17294483,0.30175063,Fm
0.8373306,0.34186047,0.05292633,0.080526344,0.22403963,0.7812431,0.32228747,0.14515549,0.19652672,0.1431695,0.107293956,0.22369081,Fm
0.9638253,0.3649373,0.01948066,0.016465347,0.078235276,0.4270964,0.15118095,0.09343008,0.101951696,0.050231274,0.047522265,0.19428332,Fm
0.76442426,0.15234874,0.010858979,0.010728719,0.08191188,0.5481893,0.09908588,0.120685466,0.72770053,0.11713889,0.011014005,0.10411617,Fm
0.6635719,0.13300778,0.009258723,0.025736928,0.19120279,0.8409297,0.17555518,0.15543938,0.56187546,0.11258886,0.00745983,0.13475612,Fm
0.9478326,0.26240283,0.018941607,0.018342054,0.14066082,0.507137,0.14014538,0.109681875,0.07364339,0.03332071,0.042819496,0.28836718,Fm
0.70308596,0.27194878,0.03813024,0.06342574,0.2414038,0.941121,0.33299237,0.13363509,0.16484664,0.12178783,0.07290843,0.19884962,Fm
0.8633012,0.31719747,0.013903967,0.015259635,0.106893115,0.668407,0.20767988,0.09631795,0.18875381,0.06494476,0.034090605,0.17477244,Fm
0.19138262,0.04005776,0.006039657,0.0057503846,0.046414193,0.31923735,0.059210625,0.16507871,1.0,0.15444425,0.011465664,0.037432358,Fm
0.7163032,0.13049,0.010331967,0.03600023,0.115059495,0.5481508,0.09991535,0.22465473,0.7542744,0.13929422,0.009336618,0.15699372,Fm
0.9228955,0.39562097,0.08253999,0.18812092,0.26725873,0.60071564,0.31082726,0.12824637,0.14434747,0.12116829,0.14557208,0.28568637,Fm
0.91952515,0.27401546,0.021492496,0.022028783,0.21365295,0.87770444,0.22315307,0.1302685,0.3049263,0.06881384,0.02418608,0.26726648,Fm
0.35400197,0.089672096,0.019425489,0.041481588,0.16925102,0.72068435,0.17478842,0.21551713,0.7708459,0.17208135,0.018003877,0.08766692,Fm
0.9062038,0.36045703,0.034814518,0.055170346,0.19726889,0.6499301,0.25785184,0.08703326,0.14672372,0.10431206,0.085646816,0.2350439,Fm
0.329409,0.061493106,0.0022393018,0.002547094,0.08495098,0.5041728,0.08558112,0.1757379,0.98504734,0.167187,0.0036853538,0.06644161,Fm
0.5905591,0.12834343,0.020244451,0.017533023,0.17917286,0.9516502,0.21356872,0.08956366,0.15423402,0.04276004,0.013827685,0.13556442,Fm
0.21005689,0.040974278,0.0026769117,0.0037033902,0.11909513,0.6933294,0.11725672,0.17321645,0.9578906,0.16463788,0.003901497,0.046334215,Fm
0.14970063,0.02848843,0.002343327,0.0018718066,0.05444739,0.3351309,0.06585173,0.15448584,0.9666192,0.17448989,0.0063987686,0.027574949,Fm
0.23764928,0.04798517,0.0033891865,0.0028223386,0.13763322,0.8349536,0.14945713,0.09694495,0.40564162,0.08829167,0.010561973,0.0600235,Fm
0.4125735,0.06901316,0.008979644,0.009504078,0.10816175,0.7778117,0.1453406,0.08462069,0.47199765,0.07996051,0.011738438,0.07481345,Fm
0.5190606,0.10372862,0.01066049,0.013454797,0.08218569,0.6240685,0.16464344,0.11437156,0.5940397,0.1339793,0.029265152,0.08797824,Fm
0.23270272,0.043112174,0.0016218555,0.0018937412,0.129352,0.7934036,0.13914758,0.1310922,0.81687176,0.14521329,0.005871576,0.044239547,Fm
0.4859091,0.09258065,0.008145289,0.010619633,0.07457542,0.5947491,0.15325858,0.11531918,0.64627117,0.1329908,0.028853692,0.08905245,Fm
0.65869427,0.12883228,0.015413447,0.04020702,0.13645613,0.55207264,0.112022124,0.23168659,0.7951405,0.14717011,0.011974238,0.14746885,Fm
0.9882896,0.43210328,0.15435527,0.39261907,0.27726653,0.3560999,0.2402439,0.30325222,0.21634972,0.15521485,0.1524912,0.29088017,Fm
0.8859252,0.36581826,0.10855915,0.31700304,0.29437304,0.71781576,0.3352521,0.17828488,0.15326525,0.1364151,0.14839871,0.2641204,Fm
0.31525898,0.06690212,0.007963644,0.016891204,0.14676195,0.8821308,0.1825823,0.1560469,0.5139426,0.10462985,0.0077235205,0.07081881,Fm
0.42789632,0.10576785,0.013724676,0.019021912,0.19933937,0.9168022,0.20264634,0.0675681,0.1524797,0.049417194,0.015532252,0.092439346,Fm
0.4497578,0.09957038,0.011790013,0.009113704,0.035777893,0.21385309,0.050723456,0.16213149,0.8849476,0.134299,0.009185132,0.06555268,Fm
0.60684884,0.15404795,0.01145336,0.034518383,0.19421136,0.85459256,0.1860956,0.19991073,0.6671476,0.14124723,0.031796563,0.15546158,Fm
0.99468696,0.38068363,0.021140683,0.019604588,0.0618022,0.3562025,0.12146333,0.119022176,0.13577303,0.067854755,0.053925797,0.21979712,Fm
0.40374026,0.07497799,0.014501335,0.015670246,0.113114946,0.7785158,0.15311027,0.06980184,0.26206177,0.064098574,0.02222778,0.078476675,Fm
0.66452104,0.15675364,0.012578162,0.031738054,0.17379044,0.69680744,0.14842604,0.21333161,0.62832797,0.12929596,0.027215146,0.19096698,Fm
0.7970835,0.32095736,0.039296795,0.05914565,0.19965452,0.7516674,0.31554526,0.13372798,0.11427689,0.122985676,0.099832036,0.21209526,Fm
0.9509991,0.39554095,0.038349897,0.057588357,0.1509325,0.6493897,0.24485204,0.118981116,0.15301572,0.09791683,0.06574162,0.21510537,Fm
0.784846,0.31968707,0.044577617,0.07954191,0.22467157,0.8809659,0.34282726,0.104812115,0.12830135,0.11942075,0.07504145,0.19651559,Fm
0.9830534,0.4303253,0.09739562,0.17549516,0.26695922,0.5965378,0.29739332,0.21135528,0.15597387,0.12878092,0.1662939,0.31019923,Fm
0.905268,0.29439312,0.0308476,0.04415946,0.16338031,0.6746969,0.23074222,0.095933184,0.098931246,0.09163473,0.07196664,0.19742142,Fm
0.9191675,0.24747325,0.017259384,0.022513894,0.13749145,0.585951,0.15212195,0.1286664,0.13339345,0.079712264,0.07242371,0.25070077,Fm
0.88336325,0.15826556,0.022289636,0.016804183,0.060043793,0.31043223,0.11155244,0.16900095,0.6371544,0.12481356,0.037388567,0.15670243,Fm
0.47246653,0.12258604,0.0457387,0.048790917,0.14389047,0.8120631,0.23462652,0.10371398,0.15498461,0.11979327,0.080680594,0.13327439,Fm
0.4050639,0.08921856,0.0071276613,0.0060263155,0.07336702,0.4949316,0.08662276,0.13106422,0.8209223,0.12425728,0.008762493,0.060054407,Fm
0.25982076,0.056544587,0.008532411,0.0049302573,0.13601112,0.82154435,0.14887396,0.11909799,0.5890214,0.11556171,0.025249539,0.064117014,Fm
0.34067476,0.09405363,0.032930136,0.03978005,0.12821987,0.79994386,0.2179624,0.12620156,0.5520492,0.14634918,0.05491236,0.089310706,Fm
0.9572711,0.40976998,0.07536516,0.18115301,0.15214,0.15364811,0.09781099,0.13403243,0.0895732,0.07754509,0.093366444,0.27410907,Fm
0.24683319,0.043185323,0.0068745264,0.0060102395,0.11067625,0.7944396,0.13700393,0.13606901,0.7929257,0.12181119,0.011359835,0.051697332,Fm
0.55646384,0.115599774,0.008702826,0.008011288,0.08826004,0.6098533,0.10395813,0.10427421,0.6808112,0.10917683,0.009513932,0.07926647,Fm
0.1681112,0.03425612,0.0034374264,0.0022775107,0.024443438,0.19066408,0.047602966,0.1568675,0.97429144,0.1873936,0.0151747735,0.031370778,Fm
0.21205004,0.056196798,0.011870471,0.0062673646,0.027192954,0.21542916,0.054398984,0.14546184,0.9677398,0.21804935,0.041835047,0.057495695,Fm
0.5107325,0.10469017,0.0082637705,0.0056049046,0.14538556,0.8437417,0.15739171,0.09196666,0.35694355,0.07678589,0.008970055,0.11618247,Fm
0.61702067,0.15509063,0.025506627,0.012959324,0.14224903,0.801659,0.1521253,0.07333025,0.1520193,0.042380415,0.014743601,0.14392547,Fm
0.13543326,0.027666466,0.0014813829,0.0012897088,0.07381613,0.44774196,0.076809764,0.1590463,0.96201384,0.16356239,0.0057503833,0.028731087,Fm
0.12751701,0.026905028,0.0030608524,0.0033722052,0.09950256,0.6086038,0.1113057,0.14210139,0.8479764,0.15164977,0.0046078553,0.024705725,Fm
0.39886382,0.07616639,0.01583856,0.08450827,0.1426735,0.7054875,0.123014875,0.20928866,0.87250566,0.14958788,0.009997457,0.09125214,Fm
0.43090627,0.07928555,0.00424247,0.0060417983,0.1643519,0.9016707,0.14733268,0.084864244,0.26148546,0.05264172,0.0069931336,0.09343627,Fm
0.08131038,0.17325458,0.81150794,0.13853854,0.006936575,0.005961771,0.13494565,0.79534584,0.14332499,0.041831497,0.0944939,0.43681103,G
0.11317524,0.0559675,0.28844136,0.077758975,0.020529183,0.01260578,0.14682832,0.8357622,0.15713844,0.03066859,0.10206349,0.5441054,G
0.118297495,0.20028287,0.92261606,0.35191464,0.015073691,0.010300693,0.08056827,0.30699417,0.09055746,0.07088786,0.08146777,0.3583552,G
0.17779392,0.14063375,0.6570504,0.12931335,0.009539148,0.0126309795,0.19509982,0.83176726,0.15268503,0.031524602,0.18686005,0.8376414,G
0.13639638,0.087913126,0.48500672,0.07822094,0.007983037,0.012852589,0.08979079,0.61188567,0.13148554,0.01808081,0.11855636,0.7361837,G
0.060990978,0.20911363,0.95016956,0.1690577,0.013358337,0.011076624,0.10463111,0.5488916,0.106081605,0.024211952,0.064627394,0.22109096,G
0.2579016,0.15309896,0.51309633,0.1587126,0.018276412,0.032179028,0.22772408,0.5122141,0.1250402,0.18003473,0.3055759,0.9001195,G
0.1036908,0.13520655,0.6505489,0.11334728,0.008026725,0.0123090055,0.12607136,0.70595014,0.14000286,0.061490543,0.09882667,0.44659212,G
0.092972204,0.1385047,0.7012018,0.12517942,0.0069112154,0.006660081,0.11497327,0.5874305,0.11650395,0.046192426,0.12086634,0.48978275,G
0.14095598,0.20772597,0.9650742,0.37055868,0.027721731,0.026161602,0.103534095,0.16631235,0.06585294,0.1041314,0.134489,0.3906038,G
0.1464045,0.113345556,0.5246848,0.10757479,0.01422333,0.01711591,0.12553433,0.5689115,0.10885931,0.036599528,0.17985201,0.7428356,G
0.33727667,0.20190541,0.59826726,0.2492424,0.04270623,0.14742951,0.64595085,0.8853945,0.35756955,0.44835478,0.37055376,0.5877102,G
0.29672003,0.1658444,0.54505426,0.15914126,0.03122936,0.06617439,0.32743025,0.7968772,0.2504977,0.23828349,0.3092777,0.92486835,G
0.112363674,0.15658058,0.69688606,0.121463306,0.00838243,0.010169313,0.11106729,0.6162498,0.11081116,0.04212831,0.09488737,0.48561764,G
0.16655825,0.0886659,0.41326272,0.096618086,0.008869786,0.013029385,0.19162717,0.7719999,0.14628926,0.014128696,0.18150507,0.87335825,G
0.11636477,0.087720044,0.51294005,0.081492044,0.0059957234,0.008218231,0.07177456,0.5067321,0.10850344,0.016268764,0.118706584,0.68848574,G
0.11555244,0.06662737,0.2746828,0.057823427,0.011337733,0.012665854,0.14448509,0.81599474,0.16365853,0.052233815,0.10106662,0.5064126,G
0.11498613,0.20449233,0.970463,0.36647183,0.021106776,0.02004564,0.10385521,0.30841586,0.10011863,0.11342097,0.09967961,0.32613266,G
0.13180287,0.08546097,0.48419815,0.07875736,0.0062301257,0.009661092,0.0670204,0.47823012,0.11272065,0.017152775,0.12375057,0.7472011,G
0.12856166,0.13853729,0.6722272,0.12207375,0.009956479,0.009153934,0.12599114,0.6965724,0.13939345,0.03680189,0.13848874,0.676404,G
0.095139846,0.1621045,0.69186056,0.1161563,0.004874533,0.0056578196,0.14629035,0.8324606,0.13701275,0.008810912,0.09841083,0.43987364,G
0.11813136,0.053747676,0.24508496,0.04876938,0.007437038,0.007166028,0.12637307,0.7343487,0.12708569,0.016675245,0.106205024,0.642675,G
0.07105655,0.051966824,0.24035968,0.048676338,0.006591135,0.006405288,0.14057294,0.84313816,0.16174558,0.037534792,0.09347778,0.39043155,G
0.093451574,0.10537114,0.61396945,0.09325593,0.0061754244,0.006944854,0.085144974,0.6005845,0.11325405,0.016727317,0.06554011,0.44574034,G
0.41378865,0.2490644,0.70651245,0.2890231,0.055147123,0.20551561,0.7016192,0.3527665,0.18362544,0.41045144,0.4832604,0.86175144,G
0.12640305,0.08155786,0.465811,0.070994645,0.007174467,0.011926673,0.07590229,0.47632053,0.100705855,0.021505633,0.143225,0.7480994,G
0.2659943,0.2317677,0.9326467,0.35171968,0.025738647,0.046086915,0.19964308,0.45168787,0.19448997,0.2796812,0.22156933,0.579345,G
0.09339147,0.10994684,0.5185982,0.08715987,0.004493986,0.004340981,0.13720243,0.8422458,0.16985486,0.040999558,0.09760859,0.46980256,G
0.080563806,0.19600518,0.92345715,0.16120735,0.010024586,0.010436575,0.1253073,0.67097574,0.11334394,0.012183046,0.08614604,0.36826897,G
0.31288213,0.31276035,0.97562206,0.29919663,0.032608785,0.12481036,0.46218783,0.4657674,0.18659383,0.2913145,0.3357587,0.74893934,G
0.17155233,0.18290618,0.8304493,0.3168333,0.017526167,0.0111621255,0.12330112,0.65052354,0.17642233,0.10792305,0.12707467,0.5889791,G
0.122292414,0.19792259,0.91032887,0.33527735,0.013888174,0.013132163,0.1285197,0.5861202,0.16178429,0.19074905,0.114084296,0.3624692,G
0.11708078,0.108649306,0.61424524,0.093754366,0.004966286,0.0072425446,0.08358358,0.56882626,0.11352449,0.017099427,0.08955009,0.58676344,G
0.20730074,0.26023766,0.8578917,0.26609856,0.04506104,0.11384765,0.2921434,0.14435501,0.07999123,0.2205152,0.24072155,0.5308719,G
0.10810558,0.20296106,0.93717396,0.16019714,0.005721582,0.007617259,0.11398266,0.52829695,0.10747954,0.037953768,0.10835535,0.4523587,G
0.10310159,0.1908043,0.9460352,0.16497284,0.005913449,0.010533457,0.09832743,0.41625965,0.091236316,0.01844426,0.102411315,0.45078874,G
0.35695687,0.22311372,0.63068223,0.20738663,0.028558787,0.13885665,0.57268393,0.52942866,0.19386566,0.2490265,0.42915878,0.9727834,G
0.17582272,0.21943851,0.9721046,0.38221198,0.029959196,0.033383835,0.19385877,0.36767745,0.14713399,0.2769687,0.20288132,0.5205297,G
0.19369358,0.18894833,0.88505363,0.32966456,0.015426868,0.024997966,0.20827477,0.57176477,0.16564332,0.23956175,0.19822028,0.59864837,G
0.20923309,0.23214795,0.97853315,0.3735748,0.025130142,0.042129133,0.16817227,0.3344567,0.15515609,0.23334856,0.17488699,0.4215297,G
0.16571628,0.18375543,0.86256796,0.31888893,0.011918534,0.01930784,0.1840094,0.5495464,0.15633048,0.23178656,0.17603217,0.48005715,G
0.15958874,0.28553084,0.9683311,0.26263952,0.027724022,0.057205267,0.28569278,0.5647466,0.18422104,0.26969332,0.23129895,0.561719,G
0.08812182,0.17011668,0.8095425,0.1385763,0.018476214,0.022144536,0.118691854,0.7150464,0.17404686,0.062181354,0.094656885,0.36829343,G
0.20855659,0.25730482,0.8110513,0.25632116,0.046536222,0.09871463,0.23932014,0.12529598,0.078737445,0.19451907,0.23273677,0.5138834,G
0.25063,0.17846705,0.5920383,0.16060115,0.026504107,0.065019615,0.32255876,0.8689707,0.25412214,0.17859161,0.2542403,0.79327965,G
0.07162587,0.1289596,0.6829818,0.109782755,0.015925353,0.020854438,0.13932127,0.8192258,0.17624229,0.042534158,0.08359924,0.30732346,G
0.14726613,0.06883693,0.30534375,0.06144537,0.009608915,0.010684346,0.11141735,0.5901843,0.11084728,0.021676635,0.13462396,0.8169903,G
0.39124462,0.23266941,0.7115924,0.28125942,0.037120067,0.14399287,0.66570663,0.80136585,0.32339415,0.41645995,0.3928723,0.65901834,G
0.19595489,0.25540665,0.8186863,0.25317174,0.042277634,0.07790435,0.1892138,0.1193692,0.09012937,0.23662968,0.23879914,0.48498586,G
0.1731932,0.24301142,0.95507723,0.365616,0.03233522,0.0340604,0.12128523,0.28270003,0.14418776,0.18232661,0.12619887,0.28096786,G
0.11800605,0.124608524,0.71255404,0.10764167,0.006823108,0.0066684373,0.06979462,0.47888848,0.08768294,0.013771699,0.08157846,0.55546826,G
0.25671944,0.26739538,0.95444,0.37923858,0.0710949,0.20267871,0.48667324,0.26400527,0.13839512,0.39510366,0.32835332,0.5006641,G
0.34315556,0.2118275,0.61200124,0.21003273,0.027896365,0.08067577,0.3427878,0.3421649,0.15759897,0.18226953,0.38085848,0.93172157,G
0.091793805,0.21632771,0.95998377,0.36907378,0.01669207,0.007480437,0.083864935,0.4337847,0.13725013,0.1675868,0.09218764,0.27137825,G
0.10172214,0.12318047,0.6647762,0.10285155,0.006383053,0.007201764,0.087451205,0.6170268,0.11001767,0.016105564,0.06317604,0.42751163,G
0.1958619,0.15749803,0.7670379,0.15012926,0.009945124,0.014098514,0.19493681,0.7629129,0.16102853,0.05179168,0.20055348,0.9002054,G
0.10430594,0.23245434,0.98185503,0.37911543,0.023708988,0.020871354,0.109979935,0.24877396,0.09745953,0.22384846,0.12635198,0.2322838,G
0.18830864,0.23527642,0.98495793,0.388405,0.029927447,0.03461602,0.20200203,0.5054917,0.21364933,0.2177662,0.18666612,0.48433146,G
0.485278,0.37741745,0.50406176,0.7544647,0.81167924,0.2947504,0.2949146,0.53049594,0.52028054,0.58086175,0.92236036,0.5629883,G#
0.4713736,0.33973417,0.47947472,0.7973509,0.7902792,0.27620074,0.32706243,0.55773354,0.5365543,0.5614256,0.85356086,0.5204016,G#
0.9705656,0.1581827,0.013531399,0.031175045,0.008365045,0.0058835614,0.0088412715,0.08291741,0.38796306,0.061374404,0.012030154,0.15290974,G#
0.8618386,0.13911858,0.01119019,0.032508135,0.008595274,0.0038115622,0.004534887,0.09686824,0.5303725,0.073482424,0.007970663,0.13012788,G#
0.95823234,0.4410827,0.14989881,0.35204372,0.21815284,0.09284653,0.11696379,0.15770131,0.18008679,0.18486162,0.2818886,0.36156735,G#
0.93994325,0.4144993,0.11340973,0.34074932,0.15748641,0.043653723,0.075951174,0.09269829,0.11374587,0.073876925,0.09384517,0.2650378,G#
0.7800355,0.11910478,0.0464332,0.19733325,0.037360616,0.013588138,0.0143215675,0.0959356,0.55959904,0.11168573,0.019257393,0.15178284,G#
0.75235766,0.14677566,0.0377657,0.071308285,0.024836754,0.008306424,0.007416118,0.09813725,0.62895125,0.15990749,0.042313967,0.13479078,G#
0.5117356,0.106867164,0.06567827,0.33388713,0.059118226,0.006073356,0.015286502,0.17026168,0.9717978,0.20038733,0.019082004,0.107337326,G#
0.25194657,0.04869595,0.024530435,0.124018185,0.021619465,0.0009445622,0.0039276034,0.15963453,0.97924423,0.17494825,0.0029421654,0.05133626,G#
0.103247374,0.021029502,0.0113077145,0.057782907,0.009894429,0.0006188047,0.002646606,0.15026905,0.9944261,0.18175285,0.0037561692,0.02058026,G#
0.19386141,0.051102217,0.015423335,0.0370397,0.0075673396,0.0023491462,0.0060490263,0.12811905,0.8570191,0.22536117,0.048122555,0.06824334,G#
0.9029304,0.372411,0.123058945,0.56199026,0.19686957,0.016634054,0.024240712,0.15339145,0.4251946,0.121717945,0.09403328,0.21724983,G#
0.97554517,0.41304216,0.13937694,0.53896403,0.22409931,0.038482487,0.03392151,0.10484791,0.11821478,0.052508526,0.13484547,0.2616453,G#
0.9717024,0.40595627,0.06626137,0.19819783,0.09030853,0.016774794,0.018800817,0.101528935,0.13339008,0.058716763,0.039843407,0.22306004,G#
0.7814552,0.15050045,0.1992993,0.73691684,0.19264609,0.01574377,0.024781773,0.20799318,0.7213686,0.13365908,0.07619116,0.17509648,G#
0.93589544,0.38121054,0.10761556,0.49841237,0.17841996,0.017101578,0.026306426,0.15698783,0.36621305,0.116280414,0.103994004,0.2219307,G#
0.9628253,0.38293052,0.075298056,0.27847332,0.11676497,0.023037791,0.029002588,0.11191298,0.14262253,0.06311997,0.09075661,0.226924,G#
0.9843089,0.4432951,0.107319854,0.2787225,0.14099818,0.03480744,0.04118029,0.08853549,0.085291184,0.074202195,0.13662796,0.29663432,G#
0.9734131,0.42301768,0.05715212,0.0815632,0.054395158,0.033413358,0.04537372,0.15425818,0.23804678,0.13452868,0.099331334,0.24715903,G#
1.0,0.40994787,0.055640116,0.14827432,0.059477113,0.014912351,0.02894676,0.104403496,0.1606078,0.07876021,0.104245536,0.24130736,G#
0.93778205,0.36977974,0.06821331,0.22210735,0.10710963,0.029733295,0.037852053,0.1208274,0.15943311,0.08288277,0.12073656,0.22526334,G#
0.7170942,0.12289391,0.09189335,0.3836059,0.067454845,0.0051321415,0.008807434,0.17701092,0.77628756,0.11860825,0.011348359,0.16544555,G#
0.9940871,0.4490881,0.080740616,0.18320964,0.1693368,0.07392588,0.12244305,0.12729776,0.13283929,0.09490967,0.17342712,0.31072775,G#
0.55539256,0.41309637,0.54077864,0.88658804,0.81155324,0.28987184,0.331098,0.6607482,0.55954766,0.45395875,0.7150703,0.53953934,G#
0.9975356,0.44815397,0.06772096,0.16540931,0.16348632,0.041315768,0.04564649,0.08934327,0.062040407,0.04785175,0.12318325,0.29370454,G#
0.5515436,0.09424476,0.028122611,0.15274861,0.027671682,0.0011101597,0.0037840605,0.13511047,0.7448712,0.12850839,0.007248634,0.11223286,G#
0.12987144,0.030949542,0.02593643,0.08449646,0.028757397,0.008380685,0.007070677,0.15059085,0.9515595,0.17501508,0.012305156,0.026266366,G#
0.94444925,0.42472023,0.12739433,0.26550353,0.16005866,0.08090173,0.108811736,0.12170673,0.19040832,0.16724418,0.22012646,0.32858342,G#
0.98353446,0.43815726,0.07384699,0.115847304,0.096938305,0.05039328,0.0805068,0.13571694,0.11810743,0.08596281,0.10401308,0.2904157,G#
0.11920373,0.026979864,0.02268179,0.09283485,0.01733653,0.0014855599,0.004214003,0.1561915,0.96321476,0.17215101,0.0071014613,0.024293115,G#
0.9425535,0.44361666,0.13954346,0.26517797,0.21976888,0.10829941,0.13644722,0.12250758,0.16055517,0.16462117,0.24183652,0.33384156,G#
0.7937793,0.42133293,0.30420476,0.41309214,0.4843008,0.1860401,0.35654315,0.7926275,0.50882107,0.35043353,0.56256163,0.51007473,G#
0.5911556,0.10429191,0.016792255,0.059347015,0.012145358,0.0037945034,0.007070419,0.11760559,0.6744478,0.10068628,0.007175759,0.08053282,G#
0.26029742,0.069695726,0.026385685,0.0767828,0.019974725,0.0062827696,0.008868934,0.15042795,0.9323467,0.13919239,0.009837898,0.037261013,G#
0.6828652,0.10304852,0.08846532,0.5263961,0.07972845,0.0049923896,0.007832683,0.10499083,0.6049142,0.09520816,0.008419971,0.11648922,G#
0.31329304,0.06021312,0.02399834,0.049202114,0.013028507,0.0045127985,0.0036438417,0.14095832,0.967734,0.20444874,0.016208064,0.05003098,G#
0.11799223,0.028115064,0.022603055,0.063085265,0.018870177,0.004590708,0.003517497,0.14167248,0.93569195,0.17083237,0.007902525,0.020586463,G#
0.26149502,0.04289252,0.04262933,0.2526675,0.040185593,0.00381527,0.0076624285,0.14785795,0.92315614,0.13823946,0.0057688826,0.04618441,G#
0.86178976,0.13705479,0.09059581,0.47399512,0.078756504,0.008095272,0.010651464,0.044247963,0.16744554,0.052901525,0.016323334,0.14707747,G#
0.68271923,0.13383576,0.058052395,0.3153376,0.047887433,0.0054638716,0.006992922,0.1062546,0.68972415,0.111707024,0.011106543,0.09520025,G#
0.9712576,0.43931982,0.08172496,0.17858675,0.16975237,0.053786583,0.060464848,0.07943333,0.06148927,0.055233512,0.1505531,0.29273787,G#
0.7612909,0.13444395,0.09254504,0.36732474,0.06563944,0.009535208,0.023458555,0.2410324,0.7666031,0.1298318,0.009067656,0.16845334,G#
0.85394526,0.18991008,0.20108351,0.6569201,0.17818868,0.011044822,0.01060352,0.05629922,0.13318853,0.040751547,0.082999095,0.20433064,G#
0.8499883,0.17163965,0.0957831,0.27394277,0.048839174,0.0047202474,0.008241579,0.15154509,0.5467824,0.100312985,0.01109484,0.19165616,G#
0.7607107,0.14802398,0.1161507,0.42416278,0.1126708,0.020103885,0.022577662,0.24739113,0.9087314,0.16012412,0.094505385,0.19247691,G#
0.9886848,0.4484524,0.087407105,0.1239553,0.16012098,0.080352046,0.08574965,0.12096673,0.10847006,0.12504244,0.19176352,0.31378198,G#
